"numRecipients","Domain","replyToSameAddress","Weekday","Hour","percentLowerCase","numDigits","percentNonLetters","Size","numLinks","localSender","credit","porn","sucker","pharm","prescription","drugs","save","sex","discreet","free","sell","sale","asseenon","discount","newsletter","spam"
1,"edu","True","Thu",12,64.86,3,100,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"edu","True","Thu",12,84.62,0,30.23,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"com","True","Thu",12,64.71,0,19.49,515191,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"edu","True","Thu",13,75,0,31.7,14178,8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,"edu","True","Thu",14,50.72,5,32.89,14265,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Thu",14,57.14,0,27.88,23126,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,"edu","True","Fri",8,52.38,0,34.21,7411,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Fri",10,63.27,0,33.81,3469,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,"edu","True","Fri",13,48.08,6,24,3775,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"org","True","Fri",14,45.95,5,26.48,67224,47,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,"org","True","Fri",14,62.22,4,35.1,8827,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,"com","False","Fri",14,54.9,1,28.38,5575,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,"edu","True","Fri",16,65.22,3,32,1297,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"au","True","Sun",10,70.51,4,25.23,4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",13,53.33,0,32.06,3830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Mon",15,83.87,0,39.28,2029,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,"edu","True","Sun",19,57.69,0,26.6,3060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",7,80,0,28.93,1258,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","True","Mon",9,77.59,0,23.7,460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",10,55.56,1,27.35,6300,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",10,57.69,0,25.9,3294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"edu","True","Mon",11,47.83,0,35.43,11777,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","True","Mon",13,66.67,4,31.1,5399,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",13,53.33,0,32.06,3830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Mon",15,83.87,0,39.28,2029,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",16,67.44,0,26.57,1852,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,"edu","True","Mon",18,100,0,28.24,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"edu","True","Mon",19,31.58,10,42.41,18442,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",20,52,4,37.02,6575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",6,75,0,32.99,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",6,75,0,23.11,264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",6,52.17,5,20.3,581348,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1,"edu","True","Tue",7,80,0,34.59,6788,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"org","False","Tue",9,55.1,5,27.86,37709,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,"edu","True","Tue",10,63.33,1,34.27,321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",12,48.33,5,33.41,419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",14,75,0,25.77,163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",14,45.71,0,30.32,310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Tue",15,83.87,0,19.84,284381,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1,"edu","False","Tue",14,75,0,21.65,1141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"edu","True","Tue",16,50,0,30.39,984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",17,75,0,26.24,282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"edu","True","Tue",17,50,0,32.35,340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"edu","True","Tue",17,72.13,0,12.08,79238,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,"edu","True","Tue",17,50,2,33.46,2370,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",15,40.91,4,37.39,4183,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Wed",1,66.67,0,25.46,1426,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Wed",8,83.33,0,27.05,207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Wed",8,75,0,27.78,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Wed",11,57.81,1,28.15,6825,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Wed",11,58.06,0,18.85,1073323,2,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,"edu","False","Wed",11,75,0,30.57,265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Wed",13,57.63,0,33.36,5096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Wed",16,80,0,26.49,185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"org","True","Wed",14,50,5,31.12,69044,51,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,"org","True","Mon",13,45.95,5,27.15,58747,48,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,"org","True","Wed",16,51.67,0,34.81,7165,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"org","True","Wed",16,51.67,0,34.81,7165,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"org","True","Wed",14,50,5,31.12,69044,51,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,"com","False","Wed",15,57.14,1,42.97,5823,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"edu","True","Tue",22,62.5,1,25.28,985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"org","False","Tue",15,45.83,0,25.37,7710,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Tue",10,51.85,0,34.07,6587,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"org","True","Mon",13,45.95,5,27.15,58747,48,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,"com","False","Fri",20,63.41,3,46.46,6460,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"edu","True","Wed",21,68,0,27.07,1603,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,"com","True","Wed",15,38.54,13,18.18,18469,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"edu","True","Wed",15,61.54,0,40.13,309,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"edu","True","Fri",10,75,0,22.33,296210,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,"com","False","Fri",14,65.12,1,28.46,5569,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,"com","True","Fri",12,81.25,0,26.06,1128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,"edu","False","Fri",12,51.35,0,42.65,14892,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",12,51.35,0,42.1,14319,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",11,51.35,0,42.18,13719,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",11,48.65,0,43.5,16960,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",11,51.35,0,41.82,13383,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",11,48.65,0,42.35,16553,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","False","Fri",10,48.65,0,37.09,2003,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",9,48.65,0,43.6,17327,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"net","True","Fri",5,80,0,47.14,11711,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","False","Fri",9,51.35,0,42.17,13391,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","False","Fri",9,63.83,0,43.23,12431,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"edu","True","Fri",6,40.74,0,25.29,1139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Fri",0,62.5,0,31.63,9817,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,"edu","False","Thu",22,63.83,0,45.27,13678,26,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","False","Thu",19,61.7,0,43.3,13320,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","False","Thu",18,63.83,0,43.11,12539,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Thu",17,63.83,0,42.83,12790,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Wed",13,73.53,0,34.88,3655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Thu",17,62.16,3,43.49,69957,196,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
1,"com","False","Fri",6,54.55,0,42.8,12852,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Fri",4,31.82,0,16.88,25827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"edu","False","Thu",13,32,0,53.92,3715,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"edu","True","Thu",13,75,0,31.73,14179,8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,"edu","False","Thu",11,32,0,49.04,3328,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"edu","True","Thu",10,65.52,2,42.69,14532,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,"edu","False","Thu",9,32,0,45.34,2748,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Thu",9,16.18,17,54.58,2992,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"edu","True","Thu",1,68,0,27.07,1603,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,"cn","False","Thu",13,15.62,17,44.96,17881,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","False","Wed",22,31.82,0,16.88,23327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Wed",23,51.92,0,44.24,17801,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Thu",12,32,0,45.61,17255,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Thu",12,51.85,0,43.87,17726,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Thu",12,54.9,0,44.45,14161,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Wed",21,56.25,0,42.75,12890,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","True","Wed",9,57.14,1,49.72,40715,96,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,"edu","False","Wed",21,54.17,0,43.95,16963,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","False","Wed",21,56.25,0,40.67,13063,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","True","Wed",20,61.4,0,33.99,5142,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,"edu","False","Wed",18,56.25,0,42.56,13113,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","False","Thu",7,59.09,0,42.9,12830,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Wed",16,57.14,1,43.14,5823,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Wed",0,74.42,0,38.9,8542,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","True","Wed",2,62.5,1,25.28,985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Wed",0,72.92,0,31.83,9945,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,"com","False","Tue",19,44.83,5,46.4,38789,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,"edu","True","Wed",11,61.29,3,50.16,1918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Tue",13,64.29,0,28.54,3995,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,"edu","True","Wed",14,60,5,33.35,34978,58,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"org","True","Wed",5,88,0,30.01,1103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",9,55.56,3,47.67,1095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"edu","True","Tue",9,50,11,32.63,472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Mon",10,60,0,34.41,9261,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,"net","True","Sun",22,72.22,0,34.87,2088,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","True","Sun",13,74.58,0,28.87,9332,13,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
1,"com","True","Sun",11,69.23,0,38.92,4160,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,"com","False","Sat",23,34.62,0,40.96,16685,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Tue",1,72.22,0,31.56,4803,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Sun",0,47.06,0,45.17,13073,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Sun",0,40.91,0,39.91,15960,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Sat",8,60,0,44.14,13082,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Fri",19,61.54,0,33.55,5735,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,"com","False","Sat",5,66.67,0,42.14,11952,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","True","Fri",15,88.89,0,30.43,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"edu","True","Fri",15,75,0,32.08,17312,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","False","Fri",14,50,0,45.52,5475,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","True","Thu",23,73.81,0,32.61,8811,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,"com","True","Thu",17,76.19,0,24.15,1031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,"com","False","Tue",12,37.93,0,42.32,17877,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"mil","True","Thu",17,78.48,0,21.55,2692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Thu",16,0,0,25.71,1159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Thu",13,69.05,3,54.74,92546,209,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1,"org","True","Thu",9,75,0,34.68,8177,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,"com","True","Wed",22,63.16,0,34.01,5340,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,"com","True","Tue",10,51.85,0,34.23,6590,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",10,76.56,0,21.85,3241,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",23,67.44,0,26.57,1852,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","True","Mon",22,56.52,0,29.49,4754,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",9,77.59,0,23.7,460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Tue",12,40,0,40.95,17588,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Sun",20,66.67,0,35.45,4759,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,"com","False","Sun",20,53.33,0,16.53,16823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Sun",17,53.33,0,43.76,12938,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","False","Mon",4,57.69,0,43.83,12221,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Sat",17,68.12,0,29.16,9223,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,"com","True","Sat",10,81.08,0,37.28,8112,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","False","Fri",23,54.55,0,43,12938,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",22,51.52,0,44.95,21279,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"cn","False","Sat",11,27.4,19,44,13661,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","False","Sat",11,51.52,0,43.44,14133,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Sat",10,58.62,0,43.32,12925,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","False","Sat",10,65.22,0,44.28,14587,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",20,66.15,0,44.57,17290,32,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","True","Fri",18,60,0,34.75,613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Sat",6,65.22,0,44.49,14514,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","False","Fri",17,66.15,0,39.14,1824,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Fri",21,63.41,3,46.6,6462,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","True","Fri",16,88.89,0,25.87,201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Fri",23,79.41,0,33.66,410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",16,67.69,0,42.53,13439,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",15,67.69,0,42.4,13370,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","True","Fri",14,65.85,0,34.95,5039,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"edu","True","Fri",15,42.5,1,21.81,471343,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"edu","False","Fri",15,50,0,43.36,2267,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","False","Fri",14,51.35,0,43.46,15507,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Sat",3,68.75,0,44.26,14944,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","False","Sat",3,70.49,0,42.63,13743,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","False","Sat",3,50,0,43.09,15801,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","True","Tue",17,54.35,3,49.18,27232,57,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,"edu","True","Tue",22,75.51,0,26.12,291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",16,66.67,0,23.5,1400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Tue",13,64.29,0,27.43,3948,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,"edu","True","Tue",13,69.17,6,21.62,1762,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",12,82.14,0,23.39,295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",11,50,4,36.89,15603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Tue",10,53.33,4,39.16,21170,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","True","Tue",15,52.86,5,36.02,6450,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",21,35,5,26.17,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",21,57.69,4,26.63,875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Tue",0,66.67,2,38.58,2942,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Mon",16,47.37,7,34.06,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",15,78.57,0,26.49,370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"edu","True","Mon",11,11.11,0,36.73,6333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"edu","True","Mon",10,85.71,0,41.43,659,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"de","True","Mon",16,100,0,16.37,645883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,"edu","True","Mon",8,84,0,32.71,3666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Mon",8,63.33,0,25.35,635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"edu","True","Mon",8,76.92,0,38.91,2547,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"edu","True","Mon",8,0,0,32.68,2365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Sun",14,73.68,0,19.98,25073,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"edu","True","Sun",9,55.56,0,27.68,11361,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","True","Sat",17,61.29,1,28.12,1344,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Sat",12,65.62,1,29.35,1373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"de","True","Sat",19,73.91,0,20.83,1762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Fri",22,71.43,1,27.62,829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Fri",23,74.07,0,35.1,21665,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Fri",16,63.16,4,18.45,19491,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"com","False","Fri",14,65.12,1,27.49,5507,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
34,"edu","True","Fri",11,21.05,6,31.58,1390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"edu","True","Fri",9,66.67,0,30.83,12453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Fri",8,65.22,4,26.45,623920,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
1,"edu","True","Thu",19,56.67,3,40.95,315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Thu",19,47.37,4,9.74,30629,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Thu",16,60,3,29.41,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Thu",16,62.5,3,61.05,7029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Thu",15,65.22,4,27.1,822798,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
1,"org","True","Thu",11,70,0,37.56,45835,105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,"edu","True","Thu",11,77.27,0,32.44,4470,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Thu",8,77.55,2,40.53,23311,73,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1,"com","True","Thu",14,68.47,0,31.44,4759,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Thu",9,63.93,1,29.22,8091,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Thu",0,73.17,0,23.08,845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Wed",0,52,2,41.85,18683,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
